"AGENT_NO","LONGT","LAT"
30412,175.875,-39.425
28858,175.875,-39.475
28857,175.875,-39.525
29906,175.875,-39.575
29905,175.875,-39.625
29359,175.875,-39.675
30411,175.875,-39.725
30955,175.875,-39.775
30410,175.875,-39.825
27809,175.875,-39.875
28325,175.875,-39.925
27808,175.875,-39.975
27807,175.875,-40.025
28324,175.875,-40.075
29904,175.875,-40.125
29903,175.875,-40.175
27269,175.875,-40.225
30409,175.875,-40.275
28323,175.875,-40.325
27268,175.875,-40.375
29902,175.875,-40.425
30408,175.875,-40.475
28856,175.875,-40.525
28322,175.875,-40.575
30954,175.875,-40.625
28321,175.875,-40.675
30407,175.875,-40.725
27267,175.875,-40.775
29901,175.875,-40.825
30953,175.875,-40.875
27806,175.875,-40.925
29900,175.875,-40.975
27805,175.875,-41.025
28855,175.875,-41.075
30406,175.875,-41.125
27266,175.875,-41.175
28854,175.875,-41.225
28790,175.625,-41.275
29311,175.625,-41.325
30348,175.625,-41.375
29830,175.625,-41.425
,175.625,-41.475
,175.625,-41.525
,175.625,-41.575
,175.625,-41.625
,175.625,-41.675
,175.625,-41.725
,175.625,-41.775
,175.675,-35.875
,175.675,-35.925
,175.675,-35.975
,175.675,-36.025
,175.675,-36.075
,175.675,-36.125
,175.675,-36.175
,175.675,-36.225
,175.675,-36.275
,175.675,-36.325
,175.675,-36.375
,175.675,-36.425
,175.675,-36.475
,175.675,-36.525
,175.675,-36.575
,175.675,-36.625
,175.675,-36.675
,175.675,-36.725
27229,175.675,-36.775
29328,175.675,-36.825
,175.675,-36.875
28291,175.675,-36.925
28816,175.675,-36.975
28290,175.675,-37.025
27769,175.675,-37.075
27228,175.675,-37.125
27768,175.675,-37.175
27767,175.675,-37.225
27227,175.675,-37.275
27766,175.675,-37.325
29856,175.675,-37.375
28603,174.775,-39.525
29137,174.775,-39.575
30729,174.775,-39.625
29136,174.775,-39.675
29673,174.775,-39.725
27585,174.775,-39.775
29672,174.775,-39.825
,174.775,-39.875
,174.775,-39.925
,174.775,-39.975
,174.775,-40.025
,174.775,-40.075
,174.775,-40.125
,174.775,-40.175
,174.775,-40.625
,174.775,-40.675
,174.775,-40.725
,174.775,-40.775
,174.775,-40.825
,174.775,-40.875
,174.775,-40.925
,174.775,-40.975
,174.775,-41.025
,174.775,-41.075
,174.775,-41.125
28108,174.775,-41.175
30178,174.775,-41.225
28602,174.775,-41.275
28107,174.775,-41.325
,174.775,-41.375
,174.775,-41.425
,174.775,-41.475
,174.775,-41.525
,174.775,-41.575
,174.775,-41.625
,174.775,-41.675
,174.825,-35.825
,174.825,-35.875
,174.825,-35.925
,174.825,-35.975
,174.825,-36.025
,174.825,-36.075
30216,174.975,-37.875
27617,174.975,-37.925
30771,174.975,-37.975
30215,174.975,-38.025
29707,174.975,-38.075
27616,174.975,-38.125
27615,174.975,-38.175
30770,174.975,-38.225
29706,174.975,-38.275
27078,174.975,-38.325
29161,174.975,-38.375
28137,174.975,-38.425
27077,174.975,-38.475
28636,174.975,-38.525
28635,174.975,-38.575
27614,174.975,-38.625
28136,174.975,-38.675
29705,174.975,-38.725
27076,174.975,-38.775
29704,174.975,-38.825
30769,174.975,-38.875
27075,174.975,-38.925
30768,174.975,-38.975
27074,174.975,-39.025
29160,174.975,-39.075
27073,174.975,-39.125
30767,174.975,-39.175
27072,174.975,-39.225
28135,174.975,-39.275
29159,174.975,-39.325
29158,174.975,-39.375
27071,174.975,-39.425
27070,174.975,-39.475
28634,174.975,-39.525
29703,174.975,-39.575
30214,174.975,-39.625
27613,174.975,-39.675
28633,174.975,-39.725
27612,174.975,-39.775
27611,174.975,-39.825
,175.125,-36.425
,175.125,-36.475
,175.125,-36.525
,175.125,-36.575
,175.125,-36.625
,175.125,-36.675
,175.125,-36.725
29202,175.125,-36.775
30803,175.125,-36.825
,175.125,-36.875
,175.125,-36.925
27105,175.125,-36.975
28168,175.125,-37.025
28167,175.125,-37.075
28670,175.125,-37.125
30802,175.125,-37.175
27104,175.125,-37.225
29729,175.125,-37.275
29201,175.125,-37.325
30241,175.125,-37.375
28166,175.125,-37.425
28669,175.125,-37.475
27648,175.125,-37.525
30801,175.125,-37.575
28668,175.125,-37.625
28165,175.125,-37.675
30800,175.125,-37.725
29728,175.125,-37.775
27103,175.125,-37.825
28667,175.125,-37.875
30799,175.125,-37.925
29727,175.125,-37.975
27647,175.125,-38.025
27646,175.125,-38.075
28666,175.125,-38.125
28665,175.125,-38.175
28164,175.125,-38.225
27645,175.125,-38.275
27644,175.125,-38.325
29726,175.125,-38.375
27643,175.125,-38.425
29212,175.225,-40.725
29211,175.225,-40.775
30257,175.225,-40.825
27121,175.225,-40.875
29210,175.225,-40.925
30256,175.225,-40.975
30813,175.225,-41.025
28681,175.225,-41.075
28185,175.225,-41.125
27657,175.225,-41.175
28184,175.225,-41.225
28183,175.225,-41.275
27120,175.225,-41.325
28182,175.225,-41.375
28680,175.225,-41.425
27119,175.225,-41.475
27118,175.225,-41.525
,175.225,-41.575
,175.225,-41.625
,175.225,-41.675
,175.225,-41.725
,175.225,-41.775
,175.225,-41.825
,175.275,-35.825
,175.275,-35.875
,175.275,-35.925
,175.275,-35.975
,175.275,-36.025
,175.275,-36.075
,175.275,-36.125
,175.275,-36.175
,175.275,-36.225
,175.275,-36.275
,175.275,-36.325
,175.275,-36.375
,175.275,-36.425
,175.275,-36.475
,175.275,-36.525
,175.275,-36.575
,175.275,-36.625
,175.275,-36.675
,175.275,-36.725
,174.825,-36.125
,174.825,-36.175
,174.825,-36.225
,174.825,-36.275
,174.825,-36.325
29143,174.825,-36.375
,174.825,-36.425
,174.825,-36.475
,174.825,-36.525
,174.825,-36.575
,174.825,-36.625
,174.825,-36.675
,174.825,-36.725
,174.825,-36.775
,174.825,-36.825
29687,174.825,-36.875
27592,174.825,-36.925
28615,174.825,-36.975
,174.825,-37.025
,174.825,-37.075
28117,174.825,-37.125
30193,174.825,-37.175
27048,174.825,-37.225
29142,174.825,-37.275
29686,174.825,-37.325
28614,174.825,-37.375
29685,174.825,-37.425
27047,174.825,-37.475
27046,174.825,-37.525
30192,174.825,-37.575
29684,174.825,-37.625
30191,174.825,-37.675
30190,174.825,-37.725
,174.825,-37.775
30744,174.825,-37.825
28613,174.825,-37.875
29683,174.825,-37.925
,174.825,-37.975
30743,174.825,-38.025
,174.825,-38.075
28612,174.825,-38.125
30766,174.975,-39.875
30213,174.975,-39.925
,174.975,-39.975
,174.975,-40.025
,174.975,-40.075
,174.975,-40.125
,174.975,-40.175
,174.975,-40.225
,174.975,-40.275
,174.975,-40.325
,174.975,-40.375
,174.975,-40.425
,174.975,-40.475
,174.975,-40.525
,174.975,-40.575
,174.975,-40.625
,174.975,-40.675
,174.975,-40.725
,174.975,-40.775
,174.975,-40.825
,174.975,-40.875
,174.975,-40.925
30212,174.975,-40.975
28632,174.975,-41.025
30765,174.975,-41.075
28134,174.975,-41.125
27069,174.975,-41.175
28133,174.975,-41.225
30764,174.975,-41.275
27068,174.975,-41.325
29702,174.975,-41.375
,174.975,-41.425
,174.975,-41.475
,174.975,-41.525
,174.975,-41.575
,174.975,-41.625
,174.975,-41.675
,174.975,-41.725
,174.975,-41.775
,174.975,-41.825
,175.025,-35.975
,175.025,-36.025
28163,175.125,-38.475
29725,175.125,-38.525
28162,175.125,-38.575
28161,175.125,-38.625
27102,175.125,-38.675
29200,175.125,-38.725
29724,175.125,-38.775
29199,175.125,-38.825
30798,175.125,-38.875
28664,175.125,-38.925
29198,175.125,-38.975
27642,175.125,-39.025
30797,175.125,-39.075
27101,175.125,-39.125
30796,175.125,-39.175
29197,175.125,-39.225
30795,175.125,-39.275
30794,175.125,-39.325
29723,175.125,-39.375
30793,175.125,-39.425
30240,175.125,-39.475
30239,175.125,-39.525
29196,175.125,-39.575
27641,175.125,-39.625
27640,175.125,-39.675
27100,175.125,-39.725
29195,175.125,-39.775
28663,175.125,-39.825
28662,175.125,-39.875
29194,175.125,-39.925
29193,175.125,-39.975
27099,175.125,-40.025
,175.125,-40.075
,175.125,-40.125
,175.125,-40.175
,175.125,-40.225
,175.125,-40.275
,175.125,-40.325
,175.125,-40.375
,175.125,-40.425
,175.125,-40.475
,175.275,-36.775
,175.275,-36.825
,175.275,-36.875
,175.275,-36.925
,175.275,-36.975
30279,175.275,-37.025
30278,175.275,-37.075
27142,175.275,-37.125
29232,175.275,-37.175
29231,175.275,-37.225
30832,175.275,-37.275
30831,175.275,-37.325
28707,175.275,-37.375
29760,175.275,-37.425
29230,175.275,-37.475
28200,175.275,-37.525
29759,175.275,-37.575
29758,175.275,-37.625
30830,175.275,-37.675
28199,175.275,-37.725
30829,175.275,-37.775
30277,175.275,-37.825
30276,175.275,-37.875
30275,175.275,-37.925
27677,175.275,-37.975
28198,175.275,-38.025
29757,175.275,-38.075
30274,175.275,-38.125
29756,175.275,-38.175
30273,175.275,-38.225
29755,175.275,-38.275
28706,175.275,-38.325
30828,175.275,-38.375
30272,175.275,-38.425
28705,175.275,-38.475
30827,175.275,-38.525
28197,175.275,-38.575
28704,175.275,-38.625
27141,175.275,-38.675
28196,175.275,-38.725
28703,175.275,-38.775
29682,174.825,-38.175
29681,174.825,-38.225
30189,174.825,-38.275
30188,174.825,-38.325
28116,174.825,-38.375
30742,174.825,-38.425
28611,174.825,-38.475
30741,174.825,-38.525
29141,174.825,-38.575
29680,174.825,-38.625
30740,174.825,-38.675
29679,174.825,-38.725
30187,174.825,-38.775
30186,174.825,-38.825
30185,174.825,-38.875
30184,174.825,-38.925
30739,174.825,-38.975
30738,174.825,-39.025
30183,174.825,-39.075
30737,174.825,-39.125
27045,174.825,-39.175
27591,174.825,-39.225
27044,174.825,-39.275
28115,174.825,-39.325
30182,174.825,-39.375
28610,174.825,-39.425
29140,174.825,-39.475
28114,174.825,-39.525
30736,174.825,-39.575
30181,174.825,-39.625
27043,174.825,-39.675
28609,174.825,-39.725
29678,174.825,-39.775
30735,174.825,-39.825
,174.825,-39.875
,174.825,-39.925
,174.825,-39.975
,174.825,-40.025
,174.825,-40.075
,174.825,-40.125
,174.825,-40.175
,175.025,-36.075
,175.025,-36.125
,175.025,-36.175
,175.025,-36.225
,175.025,-36.275
,175.025,-36.325
,175.025,-36.375
,175.025,-36.425
,175.025,-36.475
,175.025,-36.525
,175.025,-36.575
,175.025,-36.625
,175.025,-36.675
,175.025,-36.725
,175.025,-36.775
,175.025,-36.825
,175.025,-36.875
28649,175.025,-36.925
29178,175.025,-36.975
30784,175.025,-37.025
27632,175.025,-37.075
29177,175.025,-37.125
28149,175.025,-37.175
30227,175.025,-37.225
30226,175.025,-37.275
29711,175.025,-37.325
27631,175.025,-37.375
27630,175.025,-37.425
30225,175.025,-37.475
29176,175.025,-37.525
30783,175.025,-37.575
27084,175.025,-37.625
30224,175.025,-37.675
29175,175.025,-37.725
28648,175.025,-37.775
27629,175.025,-37.825
27628,175.025,-37.875
28148,175.025,-37.925
30223,175.025,-37.975
28147,175.025,-38.025
28647,175.025,-38.075
,175.125,-40.525
,175.125,-40.575
,175.125,-40.625
,175.125,-40.675
,175.125,-40.725
30238,175.125,-40.775
27098,175.125,-40.825
27097,175.125,-40.875
30792,175.125,-40.925
27096,175.125,-40.975
28661,175.125,-41.025
28660,175.125,-41.075
30237,175.125,-41.125
28160,175.125,-41.175
30236,175.125,-41.225
27095,175.125,-41.275
29722,175.125,-41.325
29721,175.125,-41.375
,175.125,-41.425
,175.125,-41.475
,175.125,-41.525
,175.125,-41.575
,175.125,-41.625
,175.125,-41.675
,175.125,-41.725
,175.125,-41.775
,175.125,-41.825
,175.175,-35.825
,175.175,-35.875
,175.175,-35.925
,175.175,-35.975
,175.175,-36.025
,175.175,-36.075
,175.175,-36.125
,175.175,-36.175
,175.175,-36.225
,175.175,-36.275
,175.175,-36.325
,175.175,-36.375
,175.175,-36.425
,175.175,-36.475
,175.175,-36.525
30271,175.275,-38.825
28702,175.275,-38.875
29229,175.275,-38.925
29228,175.275,-38.975
29227,175.275,-39.025
27140,175.275,-39.075
27676,175.275,-39.125
28195,175.275,-39.175
29226,175.275,-39.225
28194,175.275,-39.275
27675,175.275,-39.325
27674,175.275,-39.375
29754,175.275,-39.425
29225,175.275,-39.475
30270,175.275,-39.525
28701,175.275,-39.575
27673,175.275,-39.625
27672,175.275,-39.675
28700,175.275,-39.725
30269,175.275,-39.775
28193,175.275,-39.825
27139,175.275,-39.875
30268,175.275,-39.925
28699,175.275,-39.975
28698,175.275,-40.025
29224,175.275,-40.075
27138,175.275,-40.125
27671,175.275,-40.175
27670,175.275,-40.225
28697,175.275,-40.275
29753,175.275,-40.325
30826,175.275,-40.375
30267,175.275,-40.425
28696,175.275,-40.475
27137,175.275,-40.525
29223,175.275,-40.575
30825,175.275,-40.625
30824,175.275,-40.675
30266,175.275,-40.725
30823,175.275,-40.775
,174.875,-36.825
27606,174.875,-36.875
28125,174.875,-36.925
27605,174.875,-36.975
29693,174.875,-37.025
,174.875,-37.075
27057,174.875,-37.125
30747,174.875,-37.175
30746,174.875,-37.225
27604,174.875,-37.275
29150,174.875,-37.325
28124,174.875,-37.375
27056,174.875,-37.425
30202,174.875,-37.475
29149,174.875,-37.525
28621,174.875,-37.575
27055,174.875,-37.625
29692,174.875,-37.675
29691,174.875,-37.725
28620,174.875,-37.775
,174.875,-37.825
29148,174.875,-37.875
29690,174.875,-37.925
,174.875,-37.975
30201,174.875,-38.025
,174.875,-38.075
28123,174.875,-38.125
30200,174.875,-38.175
27054,174.875,-38.225
29147,174.875,-38.275
30745,174.875,-38.325
28122,174.875,-38.375
27053,174.875,-38.425
29689,174.875,-38.475
27603,174.875,-38.525
27602,174.875,-38.575
29146,174.875,-38.625
30199,174.875,-38.675
30198,174.875,-38.725
29688,174.875,-38.775
29174,175.025,-38.125
28646,175.025,-38.175
29173,175.025,-38.225
30782,175.025,-38.275
27627,175.025,-38.325
28645,175.025,-38.375
28644,175.025,-38.425
27626,175.025,-38.475
28146,175.025,-38.525
28145,175.025,-38.575
29172,175.025,-38.625
29710,175.025,-38.675
27083,175.025,-38.725
27082,175.025,-38.775
29171,175.025,-38.825
30222,175.025,-38.875
30781,175.025,-38.925
29170,175.025,-38.975
29169,175.025,-39.025
28144,175.025,-39.075
27625,175.025,-39.125
29168,175.025,-39.175
29167,175.025,-39.225
28143,175.025,-39.275
27624,175.025,-39.325
28142,175.025,-39.375
29166,175.025,-39.425
30780,175.025,-39.475
27623,175.025,-39.525
30779,175.025,-39.575
30221,175.025,-39.625
30778,175.025,-39.675
30220,175.025,-39.725
27622,175.025,-39.775
28643,175.025,-39.825
28642,175.025,-39.875
28141,175.025,-39.925
,175.025,-39.975
,175.025,-40.025
,175.025,-40.075
,175.175,-36.575
,175.175,-36.625
,175.175,-36.675
,175.175,-36.725
30255,175.175,-36.775
,175.175,-36.825
30812,175.175,-36.875
,175.175,-36.925
28181,175.175,-36.975
27117,175.175,-37.025
29738,175.175,-37.075
28679,175.175,-37.125
28180,175.175,-37.175
28179,175.175,-37.225
28678,175.175,-37.275
29209,175.175,-37.325
30254,175.175,-37.375
27116,175.175,-37.425
28178,175.175,-37.475
29208,175.175,-37.525
30253,175.175,-37.575
30811,175.175,-37.625
27656,175.175,-37.675
27655,175.175,-37.725
30252,175.175,-37.775
30251,175.175,-37.825
30250,175.175,-37.875
28677,175.175,-37.925
28676,175.175,-37.975
27654,175.175,-38.025
27115,175.175,-38.075
29737,175.175,-38.125
28177,175.175,-38.175
28675,175.175,-38.225
29736,175.175,-38.275
27114,175.175,-38.325
29735,175.175,-38.375
29207,175.175,-38.425
27113,175.175,-38.475
29734,175.175,-38.525
29752,175.275,-40.825
27136,175.275,-40.875
27669,175.275,-40.925
27135,175.275,-40.975
28192,175.275,-41.025
29222,175.275,-41.075
30265,175.275,-41.125
29221,175.275,-41.175
30822,175.275,-41.225
27134,175.275,-41.275
27668,175.275,-41.325
27667,175.275,-41.375
29751,175.275,-41.425
28695,175.275,-41.475
27133,175.275,-41.525
29220,175.275,-41.575
,175.275,-41.625
,175.275,-41.675
,175.275,-41.725
,175.275,-41.775
,175.275,-41.825
,175.325,-35.825
,175.325,-35.875
,175.325,-35.925
,175.325,-35.975
,175.325,-36.025
,175.325,-36.075
,175.325,-36.125
29245,175.325,-36.175
,175.325,-36.225
,175.325,-36.275
,175.325,-36.325
,175.325,-36.375
,175.325,-36.425
,175.325,-36.475
,175.325,-36.525
,175.325,-36.575
,175.325,-36.625
,175.325,-36.675
,175.325,-36.725
,175.325,-36.775
,175.325,-36.825
,174.825,-40.225
,174.825,-40.575
,174.825,-40.625
,174.825,-40.675
,174.825,-40.725
,174.825,-40.775
,174.825,-40.825
,174.825,-40.875
,174.825,-40.925
,174.825,-40.975
,174.825,-41.025
,174.825,-41.075
27590,174.825,-41.125
29677,174.825,-41.175
27042,174.825,-41.225
,174.825,-41.275
30734,174.825,-41.325
,174.825,-41.375
,174.825,-41.425
,174.825,-41.475
,174.825,-41.525
,174.825,-41.575
,174.825,-41.625
,174.825,-41.675
,174.875,-35.875
,174.875,-35.925
,174.875,-35.975
,174.875,-36.025
,174.875,-36.075
,174.875,-36.125
,174.875,-36.175
,174.875,-36.225
,174.875,-36.275
,174.875,-36.325
,174.875,-36.375
28126,174.875,-36.425
,174.875,-36.475
,174.875,-36.525
,174.875,-36.575
,174.875,-36.625
,174.875,-36.675
,174.875,-36.725
30203,174.875,-36.775
,175.025,-40.125
,175.025,-40.175
,175.025,-40.225
,175.025,-40.275
,175.025,-40.325
,175.025,-40.375
,175.025,-40.425
,175.025,-40.475
,175.025,-40.525
,175.025,-40.575
,175.025,-40.625
,175.025,-40.675
,175.025,-40.725
,175.025,-40.775
,175.025,-40.825
30777,175.025,-40.875
30219,175.025,-40.925
27081,175.025,-40.975
27621,175.025,-41.025
30776,175.025,-41.075
27080,175.025,-41.125
27620,175.025,-41.175
28140,175.025,-41.225
28139,175.025,-41.275
27619,175.025,-41.325
30218,175.025,-41.375
,175.025,-41.425
,175.025,-41.475
,175.025,-41.525
,175.025,-41.575
,175.025,-41.625
,175.025,-41.675
,175.025,-41.725
,175.025,-41.775
,175.025,-41.825
,175.075,-35.925
,175.075,-35.975
,175.075,-36.025
,175.075,-36.075
,175.075,-36.125
,175.075,-36.175
28159,175.075,-36.225
27653,175.175,-38.575
28176,175.175,-38.625
29733,175.175,-38.675
30249,175.175,-38.725
30810,175.175,-38.775
30248,175.175,-38.825
30809,175.175,-38.875
28674,175.175,-38.925
27112,175.175,-38.975
30247,175.175,-39.025
28175,175.175,-39.075
28174,175.175,-39.125
30246,175.175,-39.175
29206,175.175,-39.225
28673,175.175,-39.275
28672,175.175,-39.325
27652,175.175,-39.375
27651,175.175,-39.425
27111,175.175,-39.475
27110,175.175,-39.525
29732,175.175,-39.575
30245,175.175,-39.625
30244,175.175,-39.675
27109,175.175,-39.725
30808,175.175,-39.775
29731,175.175,-39.825
28173,175.175,-39.875
28671,175.175,-39.925
29205,175.175,-39.975
30807,175.175,-40.025
27108,175.175,-40.075
30806,175.175,-40.125
,175.175,-40.175
,175.175,-40.225
,175.175,-40.275
,175.175,-40.325
,175.175,-40.375
,175.175,-40.425
,175.175,-40.475
,175.175,-40.525
,175.175,-40.575
,175.325,-36.875
,175.325,-36.925
,175.325,-36.975
,175.325,-37.025
,175.325,-37.075
,175.325,-37.125
,175.325,-37.175
30841,175.325,-37.225
28722,175.325,-37.275
28210,175.325,-37.325
29244,175.325,-37.375
29243,175.325,-37.425
28721,175.325,-37.475
28209,175.325,-37.525
29242,175.325,-37.575
27693,175.325,-37.625
28208,175.325,-37.675
27692,175.325,-37.725
28720,175.325,-37.775
27691,175.325,-37.825
27690,175.325,-37.875
27152,175.325,-37.925
29769,175.325,-37.975
28719,175.325,-38.025
30286,175.325,-38.075
28207,175.325,-38.125
28718,175.325,-38.175
29768,175.325,-38.225
27689,175.325,-38.275
27151,175.325,-38.325
28717,175.325,-38.375
29241,175.325,-38.425
30285,175.325,-38.475
28206,175.325,-38.525
27688,175.325,-38.575
30284,175.325,-38.625
28716,175.325,-38.675
29240,175.325,-38.725
27687,175.325,-38.775
29239,175.325,-38.825
29238,175.325,-38.875
27052,174.875,-38.825
28619,174.875,-38.875
28618,174.875,-38.925
28617,174.875,-38.975
27601,174.875,-39.025
27051,174.875,-39.075
27600,174.875,-39.125
28616,174.875,-39.175
27599,174.875,-39.225
29145,174.875,-39.275
27598,174.875,-39.325
27597,174.875,-39.375
28121,174.875,-39.425
28120,174.875,-39.475
27596,174.875,-39.525
30197,174.875,-39.575
28119,174.875,-39.625
27595,174.875,-39.675
27594,174.875,-39.725
27050,174.875,-39.775
27049,174.875,-39.825
28118,174.875,-39.875
,174.875,-39.925
,174.875,-39.975
,174.875,-40.025
,174.875,-40.075
,174.875,-40.125
,174.875,-40.175
,174.875,-40.225
,174.875,-40.275
,174.875,-40.475
,174.875,-40.525
,174.875,-40.575
,174.875,-40.625
,174.875,-40.675
,174.875,-40.725
,174.875,-40.775
,174.875,-40.825
,174.875,-40.875
,174.875,-40.925
,174.875,-40.975
,174.875,-41.025
,175.075,-36.275
,175.075,-36.325
,175.075,-36.375
,175.075,-36.425
,175.075,-36.475
,175.075,-36.525
,175.075,-36.575
,175.075,-36.625
,175.075,-36.675
,175.075,-36.725
,175.075,-36.775
29720,175.075,-36.825
,175.075,-36.875
,175.075,-36.925
30791,175.075,-36.975
28158,175.075,-37.025
28157,175.075,-37.075
27094,175.075,-37.125
29192,175.075,-37.175
30790,175.075,-37.225
29719,175.075,-37.275
29191,175.075,-37.325
30235,175.075,-37.375
27639,175.075,-37.425
29718,175.075,-37.475
30234,175.075,-37.525
30789,175.075,-37.575
30788,175.075,-37.625
30233,175.075,-37.675
28156,175.075,-37.725
28659,175.075,-37.775
27638,175.075,-37.825
28658,175.075,-37.875
29190,175.075,-37.925
27637,175.075,-37.975
27636,175.075,-38.025
28657,175.075,-38.075
30232,175.075,-38.125
28656,175.075,-38.175
27093,175.075,-38.225
27092,175.075,-38.275
,175.175,-40.625
30805,175.175,-40.675
27650,175.175,-40.725
27649,175.175,-40.775
30804,175.175,-40.825
27107,175.175,-40.875
28172,175.175,-40.925
28171,175.175,-40.975
29204,175.175,-41.025
30243,175.175,-41.075
29203,175.175,-41.125
28170,175.175,-41.175
27106,175.175,-41.225
28169,175.175,-41.275
30242,175.175,-41.325
29730,175.175,-41.375
,175.175,-41.425
,175.175,-41.475
,175.175,-41.525
,175.175,-41.575
,175.175,-41.625
,175.175,-41.675
,175.175,-41.725
,175.175,-41.775
,175.175,-41.825
,175.225,-35.825
,175.225,-35.875
,175.225,-35.925
,175.225,-35.975
,175.225,-36.025
,175.225,-36.075
,175.225,-36.125
,175.225,-36.175
,175.225,-36.225
,175.225,-36.275
,175.225,-36.325
,175.225,-36.375
,175.225,-36.425
,175.225,-36.475
,175.225,-36.525
,175.225,-36.575
,175.225,-36.625
30283,175.325,-38.925
28715,175.325,-38.975
27686,175.325,-39.025
30282,175.325,-39.075
27685,175.325,-39.125
30840,175.325,-39.175
28714,175.325,-39.225
28713,175.325,-39.275
29767,175.325,-39.325
30281,175.325,-39.375
29766,175.325,-39.425
30280,175.325,-39.475
28712,175.325,-39.525
29237,175.325,-39.575
28205,175.325,-39.625
28204,175.325,-39.675
27150,175.325,-39.725
27684,175.325,-39.775
27683,175.325,-39.825
30839,175.325,-39.875
28711,175.325,-39.925
28710,175.325,-39.975
29236,175.325,-40.025
30838,175.325,-40.075
30837,175.325,-40.125
29765,175.325,-40.175
30836,175.325,-40.225
27682,175.325,-40.275
29235,175.325,-40.325
29234,175.325,-40.375
29764,175.325,-40.425
29763,175.325,-40.475
28709,175.325,-40.525
28203,175.325,-40.575
27149,175.325,-40.625
27148,175.325,-40.675
27681,175.325,-40.725
27680,175.325,-40.775
28202,175.325,-40.825
27679,175.325,-40.875
27593,174.875,-41.075
29144,174.875,-41.125
30196,174.875,-41.175
30195,174.875,-41.225
,174.875,-41.275
,174.875,-41.325
30194,174.875,-41.375
,174.875,-41.425
,174.875,-41.475
,174.875,-41.525
,174.875,-41.575
,174.875,-41.625
,174.875,-41.675
,174.925,-35.975
,174.925,-36.025
,174.925,-36.075
,174.925,-36.125
,174.925,-36.175
,174.925,-36.225
,174.925,-36.275
,174.925,-36.325
,174.925,-36.375
,174.925,-36.425
,174.925,-36.475
,174.925,-36.525
,174.925,-36.575
,174.925,-36.625
,174.925,-36.675
,174.925,-36.725
28132,174.925,-36.775
,174.925,-36.825
,174.925,-36.875
30763,174.925,-36.925
27067,174.925,-36.975
29701,174.925,-37.025
30762,174.925,-37.075
27066,174.925,-37.125
29700,174.925,-37.175
28631,174.925,-37.225
30761,174.925,-37.275
29699,174.925,-37.325
28630,174.925,-37.375
30984,176.025,-39.625
27301,176.025,-39.675
27838,176.025,-39.725
27837,176.025,-39.775
30442,176.025,-39.825
29395,176.025,-39.875
28885,176.025,-39.925
29394,176.025,-39.975
27300,176.025,-40.025
27299,176.025,-40.075
29393,176.025,-40.125
29392,176.025,-40.175
29391,176.025,-40.225
29390,176.025,-40.275
28357,176.025,-40.325
27298,176.025,-40.375
29918,176.025,-40.425
28356,176.025,-40.475
29917,176.025,-40.525
30441,176.025,-40.575
28884,176.025,-40.625
27297,176.025,-40.675
28883,176.025,-40.725
28882,176.025,-40.775
28881,176.025,-40.825
30440,176.025,-40.875
30439,176.025,-40.925
29389,176.025,-40.975
30438,176.025,-41.025
27296,176.025,-41.075
28355,176.025,-41.125
,176.025,-41.175
,176.025,-41.225
,176.025,-41.275
,176.025,-41.325
,176.025,-41.375
,176.025,-41.425
,176.025,-41.475
,176.025,-41.525
,176.025,-41.575
,176.075,-36.375
31008,176.175,-40.475
29416,176.175,-40.525
28382,176.175,-40.575
27329,176.175,-40.625
28381,176.175,-40.675
30468,176.175,-40.725
27328,176.175,-40.775
28380,176.175,-40.825
30467,176.175,-40.875
28379,176.175,-40.925
,176.175,-40.975
,176.175,-41.025
,176.175,-41.075
,176.175,-41.125
,176.175,-41.175
,176.175,-41.225
,176.175,-41.275
,176.175,-41.325
,176.175,-41.375
,176.175,-41.425
,176.175,-41.475
,176.225,-37.025
,176.225,-37.075
,176.225,-37.125
,176.225,-37.175
,176.225,-37.225
,176.225,-37.275
,176.225,-37.325
,176.225,-37.375
,176.225,-37.425
,176.225,-37.475
,176.225,-37.525
,176.225,-37.575
,176.225,-37.625
28397,176.225,-37.675
27345,176.225,-37.725
27869,176.225,-37.775
29432,176.225,-37.825
29957,176.225,-37.875
28926,176.225,-37.925
28396,176.225,-37.975
29431,176.225,-38.025
28947,176.375,-39.225
27358,176.375,-39.275
31036,176.375,-39.325
28946,176.375,-39.375
30498,176.375,-39.425
28408,176.375,-39.475
27894,176.375,-39.525
29459,176.375,-39.575
29458,176.375,-39.625
28407,176.375,-39.675
30497,176.375,-39.725
29977,176.375,-39.775
31035,176.375,-39.825
28945,176.375,-39.875
28944,176.375,-39.925
30496,176.375,-39.975
29457,176.375,-40.025
29456,176.375,-40.075
27893,176.375,-40.125
27892,176.375,-40.175
29455,176.375,-40.225
29976,176.375,-40.275
30495,176.375,-40.325
29975,176.375,-40.375
29454,176.375,-40.425
27357,176.375,-40.475
31034,176.375,-40.525
29453,176.375,-40.575
30494,176.375,-40.625
,176.375,-40.675
,176.375,-40.725
,176.375,-40.775
,176.375,-40.825
,176.375,-40.875
,176.375,-40.925
,176.375,-40.975
,176.375,-41.025
,176.375,-41.075
,176.375,-41.125
,176.375,-41.175
,176.375,-41.225
,176.575,-37.425
,176.575,-37.475
,176.575,-37.525
,176.575,-37.575
,176.575,-37.625
,176.575,-37.675
,176.575,-37.725
,176.575,-37.775
30534,176.575,-37.825
27927,176.575,-37.875
